subject_id,split,task,minute_index,window_start_sample,window_end_sample,window_start_sec,window_end_sec,symbol,target,target_minute,history_start_minute,history_end_minute,history_start_sec,prediction_time_sec,future_end_sec,history_start_sample,prediction_time_sample,future_end_sample,previous_label,current_label
c07,validation,A_detection,275.0,1650000.0,1656000.0,16500.0,16560.0,N,0,,,,,,,,,,,
c07,validation,A_detection,276.0,1656000.0,1662000.0,16560.0,16620.0,N,0,,,,,,,,,,,
c07,validation,A_detection,277.0,1662000.0,1668000.0,16620.0,16680.0,N,0,,,,,,,,,,,
c07,validation,A_detection,278.0,1668000.0,1674000.0,16680.0,16740.0,N,0,,,,,,,,,,,
c07,validation,A_detection,279.0,1674000.0,1680000.0,16740.0,16800.0,N,0,,,,,,,,,,,
c07,validation,A_detection,280.0,1680000.0,1686000.0,16800.0,16860.0,N,0,,,,,,,,,,,
c07,validation,A_detection,281.0,1686000.0,1692000.0,16860.0,16920.0,N,0,,,,,,,,,,,
c07,validation,A_detection,282.0,1692000.0,1698000.0,16920.0,16980.0,N,0,,,,,,,,,,,
c07,validation,A_detection,283.0,1698000.0,1704000.0,16980.0,17040.0,N,0,,,,,,,,,,,
c07,validation,A_detection,284.0,1704000.0,1710000.0,17040.0,17100.0,N,0,,,,,,,,,,,
c07,validation,A_detection,285.0,1710000.0,1716000.0,17100.0,17160.0,N,0,,,,,,,,,,,
c07,validation,A_detection,286.0,1716000.0,1722000.0,17160.0,17220.0,N,0,,,,,,,,,,,
c07,validation,A_detection,287.0,1722000.0,1728000.0,17220.0,17280.0,N,0,,,,,,,,,,,
c07,validation,A_detection,288.0,1728000.0,1734000.0,17280.0,17340.0,N,0,,,,,,,,,,,
c07,validation,A_detection,289.0,1734000.0,1740000.0,17340.0,17400.0,N,0,,,,,,,,,,,
c07,validation,A_detection,290.0,1740000.0,1746000.0,17400.0,17460.0,N,0,,,,,,,,,,,
c07,validation,A_detection,291.0,1746000.0,1752000.0,17460.0,17520.0,N,0,,,,,,,,,,,
c07,validation,A_detection,292.0,1752000.0,1758000.0,17520.0,17580.0,N,0,,,,,,,,,,,
c07,validation,A_detection,293.0,1758000.0,1764000.0,17580.0,17640.0,N,0,,,,,,,,,,,
c07,validation,A_detection,294.0,1764000.0,1770000.0,17640.0,17700.0,N,0,,,,,,,,,,,
c07,validation,A_detection,295.0,1770000.0,1776000.0,17700.0,17760.0,N,0,,,,,,,,,,,
c07,validation,A_detection,296.0,1776000.0,1782000.0,17760.0,17820.0,N,0,,,,,,,,,,,
c07,validation,A_detection,297.0,1782000.0,1788000.0,17820.0,17880.0,N,0,,,,,,,,,,,
c07,validation,A_detection,298.0,1788000.0,1794000.0,17880.0,17940.0,N,0,,,,,,,,,,,
c07,validation,A_detection,299.0,1794000.0,1800000.0,17940.0,18000.0,N,0,,,,,,,,,,,
c07,validation,A_detection,300.0,1800000.0,1806000.0,18000.0,18060.0,N,0,,,,,,,,,,,
c07,validation,A_detection,301.0,1806000.0,1812000.0,18060.0,18120.0,N,0,,,,,,,,,,,
c07,validation,A_detection,302.0,1812000.0,1818000.0,18120.0,18180.0,N,0,,,,,,,,,,,
c07,validation,A_detection,303.0,1818000.0,1824000.0,18180.0,18240.0,N,0,,,,,,,,,,,
c07,validation,A_detection,304.0,1824000.0,1830000.0,18240.0,18300.0,N,0,,,,,,,,,,,
c07,validation,A_detection,305.0,1830000.0,1836000.0,18300.0,18360.0,N,0,,,,,,,,,,,
c07,validation,A_detection,306.0,1836000.0,1842000.0,18360.0,18420.0,N,0,,,,,,,,,,,
c07,validation,A_detection,307.0,1842000.0,1848000.0,18420.0,18480.0,N,0,,,,,,,,,,,
c07,validation,A_detection,308.0,1848000.0,1854000.0,18480.0,18540.0,N,0,,,,,,,,,,,
c07,validation,A_detection,309.0,1854000.0,1860000.0,18540.0,18600.0,N,0,,,,,,,,,,,
c07,validation,A_detection,310.0,1860000.0,1866000.0,18600.0,18660.0,N,0,,,,,,,,,,,
c07,validation,A_detection,311.0,1866000.0,1872000.0,18660.0,18720.0,N,0,,,,,,,,,,,
c07,validation,A_detection,312.0,1872000.0,1878000.0,18720.0,18780.0,N,0,,,,,,,,,,,
c07,validation,A_detection,313.0,1878000.0,1884000.0,18780.0,18840.0,N,0,,,,,,,,,,,
c07,validation,A_detection,314.0,1884000.0,1890000.0,18840.0,18900.0,N,0,,,,,,,,,,,
c07,validation,A_detection,315.0,1890000.0,1896000.0,18900.0,18960.0,N,0,,,,,,,,,,,
c07,validation,A_detection,316.0,1896000.0,1902000.0,18960.0,19020.0,N,0,,,,,,,,,,,
c07,validation,A_detection,317.0,1902000.0,1908000.0,19020.0,19080.0,N,0,,,,,,,,,,,
c07,validation,A_detection,318.0,1908000.0,1914000.0,19080.0,19140.0,N,0,,,,,,,,,,,
c07,validation,A_detection,319.0,1914000.0,1920000.0,19140.0,19200.0,N,0,,,,,,,,,,,
c07,validation,A_detection,320.0,1920000.0,1926000.0,19200.0,19260.0,N,0,,,,,,,,,,,
c07,validation,A_detection,321.0,1926000.0,1932000.0,19260.0,19320.0,N,0,,,,,,,,,,,
c07,validation,A_detection,322.0,1932000.0,1938000.0,19320.0,19380.0,N,0,,,,,,,,,,,
c07,validation,A_detection,323.0,1938000.0,1944000.0,19380.0,19440.0,N,0,,,,,,,,,,,
c07,validation,A_detection,324.0,1944000.0,1950000.0,19440.0,19500.0,N,0,,,,,,,,,,,
c07,validation,A_detection,325.0,1950000.0,1956000.0,19500.0,19560.0,N,0,,,,,,,,,,,
c07,validation,A_detection,326.0,1956000.0,1962000.0,19560.0,19620.0,N,0,,,,,,,,,,,
c07,validation,A_detection,327.0,1962000.0,1968000.0,19620.0,19680.0,N,0,,,,,,,,,,,
c07,validation,A_detection,328.0,1968000.0,1974000.0,19680.0,19740.0,N,0,,,,,,,,,,,
c07,validation,A_detection,329.0,1974000.0,1980000.0,19740.0,19800.0,N,0,,,,,,,,,,,
c07,validation,A_detection,330.0,1980000.0,1986000.0,19800.0,19860.0,N,0,,,,,,,,,,,
c07,validation,A_detection,331.0,1986000.0,1992000.0,19860.0,19920.0,N,0,,,,,,,,,,,
c07,validation,A_detection,332.0,1992000.0,1998000.0,19920.0,19980.0,N,0,,,,,,,,,,,
c07,validation,A_detection,333.0,1998000.0,2004000.0,19980.0,20040.0,N,0,,,,,,,,,,,
c07,validation,A_detection,334.0,2004000.0,2010000.0,20040.0,20100.0,N,0,,,,,,,,,,,
c07,validation,A_detection,335.0,2010000.0,2016000.0,20100.0,20160.0,N,0,,,,,,,,,,,
c07,validation,A_detection,336.0,2016000.0,2022000.0,20160.0,20220.0,N,0,,,,,,,,,,,
c07,validation,A_detection,337.0,2022000.0,2028000.0,20220.0,20280.0,N,0,,,,,,,,,,,
c07,validation,A_detection,338.0,2028000.0,2034000.0,20280.0,20340.0,N,0,,,,,,,,,,,
c07,validation,A_detection,339.0,2034000.0,2040000.0,20340.0,20400.0,N,0,,,,,,,,,,,
c07,validation,A_detection,340.0,2040000.0,2046000.0,20400.0,20460.0,N,0,,,,,,,,,,,
c07,validation,A_detection,341.0,2046000.0,2052000.0,20460.0,20520.0,N,0,,,,,,,,,,,
c07,validation,A_detection,342.0,2052000.0,2058000.0,20520.0,20580.0,N,0,,,,,,,,,,,
c07,validation,A_detection,343.0,2058000.0,2064000.0,20580.0,20640.0,N,0,,,,,,,,,,,
c07,validation,A_detection,344.0,2064000.0,2070000.0,20640.0,20700.0,N,0,,,,,,,,,,,
c07,validation,A_detection,345.0,2070000.0,2076000.0,20700.0,20760.0,N,0,,,,,,,,,,,
c07,validation,A_detection,346.0,2076000.0,2082000.0,20760.0,20820.0,N,0,,,,,,,,,,,
c07,validation,A_detection,347.0,2082000.0,2088000.0,20820.0,20880.0,N,0,,,,,,,,,,,
c07,validation,A_detection,348.0,2088000.0,2094000.0,20880.0,20940.0,N,0,,,,,,,,,,,
c07,validation,A_detection,349.0,2094000.0,2100000.0,20940.0,21000.0,A,1,,,,,,,,,,,
c07,validation,A_detection,350.0,2100000.0,2106000.0,21000.0,21060.0,N,0,,,,,,,,,,,
c07,validation,A_detection,351.0,2106000.0,2112000.0,21060.0,21120.0,N,0,,,,,,,,,,,
c07,validation,A_detection,352.0,2112000.0,2118000.0,21120.0,21180.0,N,0,,,,,,,,,,,
c07,validation,A_detection,353.0,2118000.0,2124000.0,21180.0,21240.0,N,0,,,,,,,,,,,
c07,validation,A_detection,354.0,2124000.0,2130000.0,21240.0,21300.0,N,0,,,,,,,,,,,
c07,validation,A_detection,355.0,2130000.0,2136000.0,21300.0,21360.0,N,0,,,,,,,,,,,
c07,validation,A_detection,356.0,2136000.0,2142000.0,21360.0,21420.0,N,0,,,,,,,,,,,
c07,validation,A_detection,357.0,2142000.0,2148000.0,21420.0,21480.0,N,0,,,,,,,,,,,
c07,validation,A_detection,358.0,2148000.0,2154000.0,21480.0,21540.0,N,0,,,,,,,,,,,
c07,validation,A_detection,359.0,2154000.0,2160000.0,21540.0,21600.0,N,0,,,,,,,,,,,
c07,validation,A_detection,360.0,2160000.0,2166000.0,21600.0,21660.0,N,0,,,,,,,,,,,
c07,validation,A_detection,361.0,2166000.0,2172000.0,21660.0,21720.0,N,0,,,,,,,,,,,
c07,validation,A_detection,362.0,2172000.0,2178000.0,21720.0,21780.0,N,0,,,,,,,,,,,
c07,validation,A_detection,363.0,2178000.0,2184000.0,21780.0,21840.0,N,0,,,,,,,,,,,
c07,validation,A_detection,364.0,2184000.0,2190000.0,21840.0,21900.0,N,0,,,,,,,,,,,
c07,validation,A_detection,365.0,2190000.0,2196000.0,21900.0,21960.0,N,0,,,,,,,,,,,
c07,validation,A_detection,366.0,2196000.0,2202000.0,21960.0,22020.0,N,0,,,,,,,,,,,
c07,validation,A_detection,367.0,2202000.0,2208000.0,22020.0,22080.0,N,0,,,,,,,,,,,
c07,validation,A_detection,368.0,2208000.0,2214000.0,22080.0,22140.0,N,0,,,,,,,,,,,
c07,validation,A_detection,369.0,2214000.0,2220000.0,22140.0,22200.0,N,0,,,,,,,,,,,
c07,validation,A_detection,370.0,2220000.0,2226000.0,22200.0,22260.0,N,0,,,,,,,,,,,
c07,validation,A_detection,371.0,2226000.0,2232000.0,22260.0,22320.0,N,0,,,,,,,,,,,
c07,validation,A_detection,372.0,2232000.0,2238000.0,22320.0,22380.0,N,0,,,,,,,,,,,
c07,validation,A_detection,373.0,2238000.0,2244000.0,22380.0,22440.0,N,0,,,,,,,,,,,
c07,validation,A_detection,374.0,2244000.0,2250000.0,22440.0,22500.0,N,0,,,,,,,,,,,
c07,validation,A_detection,375.0,2250000.0,2256000.0,22500.0,22560.0,N,0,,,,,,,,,,,
c07,validation,A_detection,376.0,2256000.0,2262000.0,22560.0,22620.0,N,0,,,,,,,,,,,
c07,validation,A_detection,377.0,2262000.0,2268000.0,22620.0,22680.0,N,0,,,,,,,,,,,
c07,validation,A_detection,378.0,2268000.0,2274000.0,22680.0,22740.0,N,0,,,,,,,,,,,
c07,validation,A_detection,379.0,2274000.0,2280000.0,22740.0,22800.0,N,0,,,,,,,,,,,
c07,validation,A_detection,380.0,2280000.0,2286000.0,22800.0,22860.0,N,0,,,,,,,,,,,
c07,validation,A_detection,381.0,2286000.0,2292000.0,22860.0,22920.0,N,0,,,,,,,,,,,
c07,validation,A_detection,382.0,2292000.0,2298000.0,22920.0,22980.0,N,0,,,,,,,,,,,
c07,validation,A_detection,383.0,2298000.0,2304000.0,22980.0,23040.0,N,0,,,,,,,,,,,
c07,validation,A_detection,384.0,2304000.0,2310000.0,23040.0,23100.0,N,0,,,,,,,,,,,
c07,validation,A_detection,385.0,2310000.0,2316000.0,23100.0,23160.0,N,0,,,,,,,,,,,
c07,validation,A_detection,386.0,2316000.0,2322000.0,23160.0,23220.0,N,0,,,,,,,,,,,
c07,validation,A_detection,387.0,2322000.0,2328000.0,23220.0,23280.0,N,0,,,,,,,,,,,
c07,validation,A_detection,388.0,2328000.0,2334000.0,23280.0,23340.0,N,0,,,,,,,,,,,
c07,validation,A_detection,389.0,2334000.0,2340000.0,23340.0,23400.0,N,0,,,,,,,,,,,
c07,validation,A_detection,390.0,2340000.0,2346000.0,23400.0,23460.0,N,0,,,,,,,,,,,
c07,validation,A_detection,391.0,2346000.0,2352000.0,23460.0,23520.0,N,0,,,,,,,,,,,
c07,validation,A_detection,392.0,2352000.0,2358000.0,23520.0,23580.0,N,0,,,,,,,,,,,
c07,validation,A_detection,393.0,2358000.0,2364000.0,23580.0,23640.0,N,0,,,,,,,,,,,
c07,validation,A_detection,394.0,2364000.0,2370000.0,23640.0,23700.0,N,0,,,,,,,,,,,
c07,validation,A_detection,395.0,2370000.0,2376000.0,23700.0,23760.0,N,0,,,,,,,,,,,
c07,validation,A_detection,396.0,2376000.0,2382000.0,23760.0,23820.0,N,0,,,,,,,,,,,
c07,validation,A_detection,397.0,2382000.0,2388000.0,23820.0,23880.0,N,0,,,,,,,,,,,
c07,validation,A_detection,398.0,2388000.0,2394000.0,23880.0,23940.0,N,0,,,,,,,,,,,
c07,validation,A_detection,399.0,2394000.0,2400000.0,23940.0,24000.0,N,0,,,,,,,,,,,
c07,validation,A_detection,400.0,2400000.0,2406000.0,24000.0,24060.0,N,0,,,,,,,,,,,
c07,validation,A_detection,401.0,2406000.0,2412000.0,24060.0,24120.0,N,0,,,,,,,,,,,
c07,validation,A_detection,402.0,2412000.0,2418000.0,24120.0,24180.0,A,1,,,,,,,,,,,
c07,validation,A_detection,403.0,2418000.0,2424000.0,24180.0,24240.0,N,0,,,,,,,,,,,
c07,validation,A_detection,404.0,2424000.0,2430000.0,24240.0,24300.0,N,0,,,,,,,,,,,
c07,validation,A_detection,405.0,2430000.0,2436000.0,24300.0,24360.0,N,0,,,,,,,,,,,
c07,validation,A_detection,406.0,2436000.0,2442000.0,24360.0,24420.0,N,0,,,,,,,,,,,
c07,validation,A_detection,407.0,2442000.0,2448000.0,24420.0,24480.0,N,0,,,,,,,,,,,
c07,validation,A_detection,408.0,2448000.0,2454000.0,24480.0,24540.0,N,0,,,,,,,,,,,
c07,validation,A_detection,409.0,2454000.0,2460000.0,24540.0,24600.0,N,0,,,,,,,,,,,
c07,validation,A_detection,410.0,2460000.0,2466000.0,24600.0,24660.0,N,0,,,,,,,,,,,
c07,validation,A_detection,411.0,2466000.0,2472000.0,24660.0,24720.0,N,0,,,,,,,,,,,
c07,validation,A_detection,412.0,2472000.0,2478000.0,24720.0,24780.0,N,0,,,,,,,,,,,
c07,validation,A_detection,413.0,2478000.0,2484000.0,24780.0,24840.0,N,0,,,,,,,,,,,
c07,validation,A_detection,414.0,2484000.0,2490000.0,24840.0,24900.0,N,0,,,,,,,,,,,
c07,validation,A_detection,415.0,2490000.0,2496000.0,24900.0,24960.0,N,0,,,,,,,,,,,
c07,validation,A_detection,416.0,2496000.0,2502000.0,24960.0,25020.0,A,1,,,,,,,,,,,
c07,validation,A_detection,417.0,2502000.0,2508000.0,25020.0,25080.0,N,0,,,,,,,,,,,
c07,validation,A_detection,418.0,2508000.0,2514000.0,25080.0,25140.0,N,0,,,,,,,,,,,
c07,validation,A_detection,419.0,2514000.0,2520000.0,25140.0,25200.0,N,0,,,,,,,,,,,
c07,validation,A_detection,420.0,2520000.0,2526000.0,25200.0,25260.0,N,0,,,,,,,,,,,
c07,validation,A_detection,421.0,2526000.0,2532000.0,25260.0,25320.0,N,0,,,,,,,,,,,
c07,validation,A_detection,422.0,2532000.0,2538000.0,25320.0,25380.0,N,0,,,,,,,,,,,
c07,validation,A_detection,423.0,2538000.0,2544000.0,25380.0,25440.0,N,0,,,,,,,,,,,
c07,validation,A_detection,424.0,2544000.0,2550000.0,25440.0,25500.0,N,0,,,,,,,,,,,
c07,validation,A_detection,425.0,2550000.0,2556000.0,25500.0,25560.0,N,0,,,,,,,,,,,
c07,validation,A_detection,426.0,2556000.0,2562000.0,25560.0,25620.0,N,0,,,,,,,,,,,
c07,validation,A_detection,427.0,2562000.0,2568000.0,25620.0,25680.0,N,0,,,,,,,,,,,
c07,validation,A_detection,428.0,2568000.0,2574000.0,25680.0,25740.0,N,0,,,,,,,,,,,
c08,test,A_detection,0.0,0.0,6000.0,0.0,60.0,N,0,,,,,,,,,,,
c08,test,A_detection,1.0,6000.0,12000.0,60.0,120.0,N,0,,,,,,,,,,,
c08,test,A_detection,2.0,12000.0,18000.0,120.0,180.0,N,0,,,,,,,,,,,
c08,test,A_detection,3.0,18000.0,24000.0,180.0,240.0,N,0,,,,,,,,,,,
c08,test,A_detection,4.0,24000.0,30000.0,240.0,300.0,N,0,,,,,,,,,,,
c08,test,A_detection,5.0,30000.0,36000.0,300.0,360.0,N,0,,,,,,,,,,,
c08,test,A_detection,6.0,36000.0,42000.0,360.0,420.0,N,0,,,,,,,,,,,
c08,test,A_detection,7.0,42000.0,48000.0,420.0,480.0,N,0,,,,,,,,,,,
c08,test,A_detection,8.0,48000.0,54000.0,480.0,540.0,N,0,,,,,,,,,,,
c08,test,A_detection,9.0,54000.0,60000.0,540.0,600.0,N,0,,,,,,,,,,,
c08,test,A_detection,10.0,60000.0,66000.0,600.0,660.0,N,0,,,,,,,,,,,
c08,test,A_detection,11.0,66000.0,72000.0,660.0,720.0,N,0,,,,,,,,,,,
c08,test,A_detection,12.0,72000.0,78000.0,720.0,780.0,N,0,,,,,,,,,,,
c08,test,A_detection,13.0,78000.0,84000.0,780.0,840.0,N,0,,,,,,,,,,,
c08,test,A_detection,14.0,84000.0,90000.0,840.0,900.0,N,0,,,,,,,,,,,
c08,test,A_detection,15.0,90000.0,96000.0,900.0,960.0,N,0,,,,,,,,,,,
c08,test,A_detection,16.0,96000.0,102000.0,960.0,1020.0,N,0,,,,,,,,,,,
c08,test,A_detection,17.0,102000.0,108000.0,1020.0,1080.0,N,0,,,,,,,,,,,
c08,test,A_detection,18.0,108000.0,114000.0,1080.0,1140.0,N,0,,,,,,,,,,,
c08,test,A_detection,19.0,114000.0,120000.0,1140.0,1200.0,N,0,,,,,,,,,,,
c08,test,A_detection,20.0,120000.0,126000.0,1200.0,1260.0,N,0,,,,,,,,,,,
c08,test,A_detection,21.0,126000.0,132000.0,1260.0,1320.0,N,0,,,,,,,,,,,
c08,test,A_detection,22.0,132000.0,138000.0,1320.0,1380.0,N,0,,,,,,,,,,,
c08,test,A_detection,23.0,138000.0,144000.0,1380.0,1440.0,N,0,,,,,,,,,,,
c08,test,A_detection,24.0,144000.0,150000.0,1440.0,1500.0,N,0,,,,,,,,,,,
c08,test,A_detection,25.0,150000.0,156000.0,1500.0,1560.0,N,0,,,,,,,,,,,
c08,test,A_detection,26.0,156000.0,162000.0,1560.0,1620.0,N,0,,,,,,,,,,,
c08,test,A_detection,27.0,162000.0,168000.0,1620.0,1680.0,N,0,,,,,,,,,,,
c08,test,A_detection,28.0,168000.0,174000.0,1680.0,1740.0,N,0,,,,,,,,,,,
c08,test,A_detection,29.0,174000.0,180000.0,1740.0,1800.0,N,0,,,,,,,,,,,
c08,test,A_detection,30.0,180000.0,186000.0,1800.0,1860.0,N,0,,,,,,,,,,,
c08,test,A_detection,31.0,186000.0,192000.0,1860.0,1920.0,N,0,,,,,,,,,,,
c08,test,A_detection,32.0,192000.0,198000.0,1920.0,1980.0,N,0,,,,,,,,,,,
c08,test,A_detection,33.0,198000.0,204000.0,1980.0,2040.0,N,0,,,,,,,,,,,
c08,test,A_detection,34.0,204000.0,210000.0,2040.0,2100.0,N,0,,,,,,,,,,,
c08,test,A_detection,35.0,210000.0,216000.0,2100.0,2160.0,N,0,,,,,,,,,,,
c08,test,A_detection,36.0,216000.0,222000.0,2160.0,2220.0,N,0,,,,,,,,,,,
c08,test,A_detection,37.0,222000.0,228000.0,2220.0,2280.0,N,0,,,,,,,,,,,
c08,test,A_detection,38.0,228000.0,234000.0,2280.0,2340.0,N,0,,,,,,,,,,,
c08,test,A_detection,39.0,234000.0,240000.0,2340.0,2400.0,N,0,,,,,,,,,,,
c08,test,A_detection,40.0,240000.0,246000.0,2400.0,2460.0,N,0,,,,,,,,,,,
c08,test,A_detection,41.0,246000.0,252000.0,2460.0,2520.0,N,0,,,,,,,,,,,
c08,test,A_detection,42.0,252000.0,258000.0,2520.0,2580.0,N,0,,,,,,,,,,,
c08,test,A_detection,43.0,258000.0,264000.0,2580.0,2640.0,N,0,,,,,,,,,,,
c08,test,A_detection,44.0,264000.0,270000.0,2640.0,2700.0,N,0,,,,,,,,,,,
c08,test,A_detection,45.0,270000.0,276000.0,2700.0,2760.0,N,0,,,,,,,,,,,
c08,test,A_detection,46.0,276000.0,282000.0,2760.0,2820.0,N,0,,,,,,,,,,,
c08,test,A_detection,47.0,282000.0,288000.0,2820.0,2880.0,N,0,,,,,,,,,,,
c08,test,A_detection,48.0,288000.0,294000.0,2880.0,2940.0,N,0,,,,,,,,,,,
c08,test,A_detection,49.0,294000.0,300000.0,2940.0,3000.0,N,0,,,,,,,,,,,
c08,test,A_detection,50.0,300000.0,306000.0,3000.0,3060.0,N,0,,,,,,,,,,,
c08,test,A_detection,51.0,306000.0,312000.0,3060.0,3120.0,N,0,,,,,,,,,,,
c08,test,A_detection,52.0,312000.0,318000.0,3120.0,3180.0,N,0,,,,,,,,,,,
c08,test,A_detection,53.0,318000.0,324000.0,3180.0,3240.0,N,0,,,,,,,,,,,
c08,test,A_detection,54.0,324000.0,330000.0,3240.0,3300.0,N,0,,,,,,,,,,,
c08,test,A_detection,55.0,330000.0,336000.0,3300.0,3360.0,N,0,,,,,,,,,,,
c08,test,A_detection,56.0,336000.0,342000.0,3360.0,3420.0,N,0,,,,,,,,,,,
c08,test,A_detection,57.0,342000.0,348000.0,3420.0,3480.0,N,0,,,,,,,,,,,
c08,test,A_detection,58.0,348000.0,354000.0,3480.0,3540.0,N,0,,,,,,,,,,,
c08,test,A_detection,59.0,354000.0,360000.0,3540.0,3600.0,N,0,,,,,,,,,,,
c08,test,A_detection,60.0,360000.0,366000.0,3600.0,3660.0,N,0,,,,,,,,,,,
c08,test,A_detection,61.0,366000.0,372000.0,3660.0,3720.0,N,0,,,,,,,,,,,
c08,test,A_detection,62.0,372000.0,378000.0,3720.0,3780.0,N,0,,,,,,,,,,,
c08,test,A_detection,63.0,378000.0,384000.0,3780.0,3840.0,N,0,,,,,,,,,,,
c08,test,A_detection,64.0,384000.0,390000.0,3840.0,3900.0,N,0,,,,,,,,,,,
c08,test,A_detection,65.0,390000.0,396000.0,3900.0,3960.0,N,0,,,,,,,,,,,
c08,test,A_detection,66.0,396000.0,402000.0,3960.0,4020.0,N,0,,,,,,,,,,,
c08,test,A_detection,67.0,402000.0,408000.0,4020.0,4080.0,N,0,,,,,,,,,,,
c08,test,A_detection,68.0,408000.0,414000.0,4080.0,4140.0,N,0,,,,,,,,,,,
c08,test,A_detection,69.0,414000.0,420000.0,4140.0,4200.0,N,0,,,,,,,,,,,
c08,test,A_detection,70.0,420000.0,426000.0,4200.0,4260.0,N,0,,,,,,,,,,,
c08,test,A_detection,71.0,426000.0,432000.0,4260.0,4320.0,N,0,,,,,,,,,,,
c08,test,A_detection,72.0,432000.0,438000.0,4320.0,4380.0,N,0,,,,,,,,,,,
c08,test,A_detection,73.0,438000.0,444000.0,4380.0,4440.0,N,0,,,,,,,,,,,
c08,test,A_detection,74.0,444000.0,450000.0,4440.0,4500.0,N,0,,,,,,,,,,,
c08,test,A_detection,75.0,450000.0,456000.0,4500.0,4560.0,N,0,,,,,,,,,,,
c08,test,A_detection,76.0,456000.0,462000.0,4560.0,4620.0,N,0,,,,,,,,,,,
c08,test,A_detection,77.0,462000.0,468000.0,4620.0,4680.0,N,0,,,,,,,,,,,
c08,test,A_detection,78.0,468000.0,474000.0,4680.0,4740.0,N,0,,,,,,,,,,,
c08,test,A_detection,79.0,474000.0,480000.0,4740.0,4800.0,N,0,,,,,,,,,,,
c08,test,A_detection,80.0,480000.0,486000.0,4800.0,4860.0,N,0,,,,,,,,,,,
c08,test,A_detection,81.0,486000.0,492000.0,4860.0,4920.0,N,0,,,,,,,,,,,
c08,test,A_detection,82.0,492000.0,498000.0,4920.0,4980.0,N,0,,,,,,,,,,,
c08,test,A_detection,83.0,498000.0,504000.0,4980.0,5040.0,N,0,,,,,,,,,,,
c08,test,A_detection,84.0,504000.0,510000.0,5040.0,5100.0,N,0,,,,,,,,,,,
c08,test,A_detection,85.0,510000.0,516000.0,5100.0,5160.0,N,0,,,,,,,,,,,
c08,test,A_detection,86.0,516000.0,522000.0,5160.0,5220.0,N,0,,,,,,,,,,,
c08,test,A_detection,87.0,522000.0,528000.0,5220.0,5280.0,N,0,,,,,,,,,,,
c08,test,A_detection,88.0,528000.0,534000.0,5280.0,5340.0,N,0,,,,,,,,,,,
c08,test,A_detection,89.0,534000.0,540000.0,5340.0,5400.0,N,0,,,,,,,,,,,
c08,test,A_detection,90.0,540000.0,546000.0,5400.0,5460.0,N,0,,,,,,,,,,,
c08,test,A_detection,91.0,546000.0,552000.0,5460.0,5520.0,N,0,,,,,,,,,,,
c08,test,A_detection,92.0,552000.0,558000.0,5520.0,5580.0,N,0,,,,,,,,,,,
c08,test,A_detection,93.0,558000.0,564000.0,5580.0,5640.0,N,0,,,,,,,,,,,
c08,test,A_detection,94.0,564000.0,570000.0,5640.0,5700.0,N,0,,,,,,,,,,,
c08,test,A_detection,95.0,570000.0,576000.0,5700.0,5760.0,N,0,,,,,,,,,,,
c08,test,A_detection,96.0,576000.0,582000.0,5760.0,5820.0,N,0,,,,,,,,,,,
c08,test,A_detection,97.0,582000.0,588000.0,5820.0,5880.0,N,0,,,,,,,,,,,
c08,test,A_detection,98.0,588000.0,594000.0,5880.0,5940.0,N,0,,,,,,,,,,,
c08,test,A_detection,99.0,594000.0,600000.0,5940.0,6000.0,N,0,,,,,,,,,,,
c08,test,A_detection,100.0,600000.0,606000.0,6000.0,6060.0,N,0,,,,,,,,,,,
c08,test,A_detection,101.0,606000.0,612000.0,6060.0,6120.0,N,0,,,,,,,,,,,
c08,test,A_detection,102.0,612000.0,618000.0,6120.0,6180.0,N,0,,,,,,,,,,,
c08,test,A_detection,103.0,618000.0,624000.0,6180.0,6240.0,N,0,,,,,,,,,,,
c08,test,A_detection,104.0,624000.0,630000.0,6240.0,6300.0,N,0,,,,,,,,,,,
c08,test,A_detection,105.0,630000.0,636000.0,6300.0,6360.0,N,0,,,,,,,,,,,
c08,test,A_detection,106.0,636000.0,642000.0,6360.0,6420.0,N,0,,,,,,,,,,,
c08,test,A_detection,107.0,642000.0,648000.0,6420.0,6480.0,N,0,,,,,,,,,,,
c08,test,A_detection,108.0,648000.0,654000.0,6480.0,6540.0,N,0,,,,,,,,,,,
c08,test,A_detection,109.0,654000.0,660000.0,6540.0,6600.0,N,0,,,,,,,,,,,
c08,test,A_detection,110.0,660000.0,666000.0,6600.0,6660.0,N,0,,,,,,,,,,,
c08,test,A_detection,111.0,666000.0,672000.0,6660.0,6720.0,N,0,,,,,,,,,,,
c08,test,A_detection,112.0,672000.0,678000.0,6720.0,6780.0,N,0,,,,,,,,,,,
c08,test,A_detection,113.0,678000.0,684000.0,6780.0,6840.0,N,0,,,,,,,,,,,
c08,test,A_detection,114.0,684000.0,690000.0,6840.0,6900.0,N,0,,,,,,,,,,,
c08,test,A_detection,115.0,690000.0,696000.0,6900.0,6960.0,N,0,,,,,,,,,,,
c08,test,A_detection,116.0,696000.0,702000.0,6960.0,7020.0,N,0,,,,,,,,,,,
c08,test,A_detection,117.0,702000.0,708000.0,7020.0,7080.0,N,0,,,,,,,,,,,
c08,test,A_detection,118.0,708000.0,714000.0,7080.0,7140.0,N,0,,,,,,,,,,,
c08,test,A_detection,119.0,714000.0,720000.0,7140.0,7200.0,N,0,,,,,,,,,,,
