subject_id,minute_index,annotation_sample,annotation_time_sec,annotation_time_min,symbol,label,expected_window_start_sample,expected_window_end_sample
a20,299,1794000,17940.0,299.0,A,1,1794000,1800000
a20,300,1800000,18000.0,300.0,A,1,1800000,1806000
a20,301,1806000,18060.0,301.0,N,0,1806000,1812000
a20,302,1812000,18120.0,302.0,N,0,1812000,1818000
a20,303,1818000,18180.0,303.0,N,0,1818000,1824000
a20,304,1824000,18240.0,304.0,N,0,1824000,1830000
a20,305,1830000,18300.0,305.0,N,0,1830000,1836000
a20,306,1836000,18360.0,306.0,N,0,1836000,1842000
a20,307,1842000,18420.0,307.0,N,0,1842000,1848000
a20,308,1848000,18480.0,308.0,N,0,1848000,1854000
a20,309,1854000,18540.0,309.0,N,0,1854000,1860000
a20,310,1860000,18600.0,310.0,N,0,1860000,1866000
a20,311,1866000,18660.0,311.0,N,0,1866000,1872000
a20,312,1872000,18720.0,312.0,N,0,1872000,1878000
a20,313,1878000,18780.0,313.0,N,0,1878000,1884000
a20,314,1884000,18840.0,314.0,N,0,1884000,1890000
a20,315,1890000,18900.0,315.0,N,0,1890000,1896000
a20,316,1896000,18960.0,316.0,N,0,1896000,1902000
a20,317,1902000,19020.0,317.0,N,0,1902000,1908000
a20,318,1908000,19080.0,318.0,N,0,1908000,1914000
a20,319,1914000,19140.0,319.0,N,0,1914000,1920000
a20,320,1920000,19200.0,320.0,N,0,1920000,1926000
a20,321,1926000,19260.0,321.0,N,0,1926000,1932000
a20,322,1932000,19320.0,322.0,N,0,1932000,1938000
a20,323,1938000,19380.0,323.0,N,0,1938000,1944000
a20,324,1944000,19440.0,324.0,N,0,1944000,1950000
a20,325,1950000,19500.0,325.0,N,0,1950000,1956000
a20,326,1956000,19560.0,326.0,N,0,1956000,1962000
a20,327,1962000,19620.0,327.0,N,0,1962000,1968000
a20,328,1968000,19680.0,328.0,N,0,1968000,1974000
a20,329,1974000,19740.0,329.0,N,0,1974000,1980000
a20,330,1980000,19800.0,330.0,N,0,1980000,1986000
a20,331,1986000,19860.0,331.0,N,0,1986000,1992000
a20,332,1992000,19920.0,332.0,N,0,1992000,1998000
a20,333,1998000,19980.0,333.0,A,1,1998000,2004000
a20,334,2004000,20040.0,334.0,A,1,2004000,2010000
a20,335,2010000,20100.0,335.0,A,1,2010000,2016000
a20,336,2016000,20160.0,336.0,A,1,2016000,2022000
a20,337,2022000,20220.0,337.0,A,1,2022000,2028000
a20,338,2028000,20280.0,338.0,A,1,2028000,2034000
a20,339,2034000,20340.0,339.0,N,0,2034000,2040000
a20,340,2040000,20400.0,340.0,N,0,2040000,2046000
a20,341,2046000,20460.0,341.0,N,0,2046000,2052000
a20,342,2052000,20520.0,342.0,N,0,2052000,2058000
a20,343,2058000,20580.0,343.0,N,0,2058000,2064000
a20,344,2064000,20640.0,344.0,N,0,2064000,2070000
a20,345,2070000,20700.0,345.0,N,0,2070000,2076000
a20,346,2076000,20760.0,346.0,N,0,2076000,2082000
a20,347,2082000,20820.0,347.0,N,0,2082000,2088000
a20,348,2088000,20880.0,348.0,N,0,2088000,2094000
a20,349,2094000,20940.0,349.0,N,0,2094000,2100000
a20,350,2100000,21000.0,350.0,N,0,2100000,2106000
a20,351,2106000,21060.0,351.0,N,0,2106000,2112000
a20,352,2112000,21120.0,352.0,N,0,2112000,2118000
a20,353,2118000,21180.0,353.0,A,1,2118000,2124000
a20,354,2124000,21240.0,354.0,A,1,2124000,2130000
a20,355,2130000,21300.0,355.0,A,1,2130000,2136000
a20,356,2136000,21360.0,356.0,A,1,2136000,2142000
a20,357,2142000,21420.0,357.0,A,1,2142000,2148000
a20,358,2148000,21480.0,358.0,A,1,2148000,2154000
a20,359,2154000,21540.0,359.0,A,1,2154000,2160000
a20,360,2160000,21600.0,360.0,A,1,2160000,2166000
a20,361,2166000,21660.0,361.0,A,1,2166000,2172000
a20,362,2172000,21720.0,362.0,A,1,2172000,2178000
a20,363,2178000,21780.0,363.0,A,1,2178000,2184000
a20,364,2184000,21840.0,364.0,A,1,2184000,2190000
a20,365,2190000,21900.0,365.0,A,1,2190000,2196000
a20,366,2196000,21960.0,366.0,A,1,2196000,2202000
a20,367,2202000,22020.0,367.0,A,1,2202000,2208000
a20,368,2208000,22080.0,368.0,A,1,2208000,2214000
a20,369,2214000,22140.0,369.0,A,1,2214000,2220000
a20,370,2220000,22200.0,370.0,A,1,2220000,2226000
a20,371,2226000,22260.0,371.0,A,1,2226000,2232000
a20,372,2232000,22320.0,372.0,A,1,2232000,2238000
a20,373,2238000,22380.0,373.0,A,1,2238000,2244000
a20,374,2244000,22440.0,374.0,A,1,2244000,2250000
a20,375,2250000,22500.0,375.0,A,1,2250000,2256000
a20,376,2256000,22560.0,376.0,A,1,2256000,2262000
a20,377,2262000,22620.0,377.0,A,1,2262000,2268000
a20,378,2268000,22680.0,378.0,A,1,2268000,2274000
a20,379,2274000,22740.0,379.0,A,1,2274000,2280000
a20,380,2280000,22800.0,380.0,A,1,2280000,2286000
a20,381,2286000,22860.0,381.0,A,1,2286000,2292000
a20,382,2292000,22920.0,382.0,A,1,2292000,2298000
a20,383,2298000,22980.0,383.0,A,1,2298000,2304000
a20,384,2304000,23040.0,384.0,A,1,2304000,2310000
a20,385,2310000,23100.0,385.0,A,1,2310000,2316000
a20,386,2316000,23160.0,386.0,A,1,2316000,2322000
a20,387,2322000,23220.0,387.0,A,1,2322000,2328000
a20,388,2328000,23280.0,388.0,A,1,2328000,2334000
a20,389,2334000,23340.0,389.0,A,1,2334000,2340000
a20,390,2340000,23400.0,390.0,A,1,2340000,2346000
a20,391,2346000,23460.0,391.0,A,1,2346000,2352000
a20,392,2352000,23520.0,392.0,N,0,2352000,2358000
a20,393,2358000,23580.0,393.0,N,0,2358000,2364000
a20,394,2364000,23640.0,394.0,N,0,2364000,2370000
a20,395,2370000,23700.0,395.0,N,0,2370000,2376000
a20,396,2376000,23760.0,396.0,N,0,2376000,2382000
a20,397,2382000,23820.0,397.0,N,0,2382000,2388000
a20,398,2388000,23880.0,398.0,N,0,2388000,2394000
a20,399,2394000,23940.0,399.0,N,0,2394000,2400000
a20,400,2400000,24000.0,400.0,N,0,2400000,2406000
a20,401,2406000,24060.0,401.0,N,0,2406000,2412000
a20,402,2412000,24120.0,402.0,N,0,2412000,2418000
a20,403,2418000,24180.0,403.0,N,0,2418000,2424000
a20,404,2424000,24240.0,404.0,N,0,2424000,2430000
a20,405,2430000,24300.0,405.0,N,0,2430000,2436000
a20,406,2436000,24360.0,406.0,A,1,2436000,2442000
a20,407,2442000,24420.0,407.0,A,1,2442000,2448000
a20,408,2448000,24480.0,408.0,A,1,2448000,2454000
a20,409,2454000,24540.0,409.0,N,0,2454000,2460000
a20,410,2460000,24600.0,410.0,N,0,2460000,2466000
a20,411,2466000,24660.0,411.0,N,0,2466000,2472000
a20,412,2472000,24720.0,412.0,N,0,2472000,2478000
a20,413,2478000,24780.0,413.0,N,0,2478000,2484000
a20,414,2484000,24840.0,414.0,N,0,2484000,2490000
a20,415,2490000,24900.0,415.0,N,0,2490000,2496000
a20,416,2496000,24960.0,416.0,N,0,2496000,2502000
a20,417,2502000,25020.0,417.0,N,0,2502000,2508000
a20,418,2508000,25080.0,418.0,N,0,2508000,2514000
a20,419,2514000,25140.0,419.0,N,0,2514000,2520000
a20,420,2520000,25200.0,420.0,N,0,2520000,2526000
a20,421,2526000,25260.0,421.0,N,0,2526000,2532000
a20,422,2532000,25320.0,422.0,N,0,2532000,2538000
a20,423,2538000,25380.0,423.0,N,0,2538000,2544000
a20,424,2544000,25440.0,424.0,N,0,2544000,2550000
a20,425,2550000,25500.0,425.0,N,0,2550000,2556000
a20,426,2556000,25560.0,426.0,N,0,2556000,2562000
a20,427,2562000,25620.0,427.0,N,0,2562000,2568000
a20,428,2568000,25680.0,428.0,N,0,2568000,2574000
a20,429,2574000,25740.0,429.0,N,0,2574000,2580000
a20,430,2580000,25800.0,430.0,N,0,2580000,2586000
a20,431,2586000,25860.0,431.0,N,0,2586000,2592000
a20,432,2592000,25920.0,432.0,N,0,2592000,2598000
a20,433,2598000,25980.0,433.0,N,0,2598000,2604000
a20,434,2604000,26040.0,434.0,N,0,2604000,2610000
a20,435,2610000,26100.0,435.0,N,0,2610000,2616000
a20,436,2616000,26160.0,436.0,N,0,2616000,2622000
a20,437,2622000,26220.0,437.0,N,0,2622000,2628000
a20,438,2628000,26280.0,438.0,N,0,2628000,2634000
a20,439,2634000,26340.0,439.0,N,0,2634000,2640000
a20,440,2640000,26400.0,440.0,A,1,2640000,2646000
a20,441,2646000,26460.0,441.0,A,1,2646000,2652000
a20,442,2652000,26520.0,442.0,A,1,2652000,2658000
a20,443,2658000,26580.0,443.0,A,1,2658000,2664000
a20,444,2664000,26640.0,444.0,A,1,2664000,2670000
a20,445,2670000,26700.0,445.0,A,1,2670000,2676000
a20,446,2676000,26760.0,446.0,A,1,2676000,2682000
a20,447,2682000,26820.0,447.0,A,1,2682000,2688000
a20,448,2688000,26880.0,448.0,A,1,2688000,2694000
a20,449,2694000,26940.0,449.0,A,1,2694000,2700000
a20,450,2700000,27000.0,450.0,A,1,2700000,2706000
a20,451,2706000,27060.0,451.0,A,1,2706000,2712000
a20,452,2712000,27120.0,452.0,A,1,2712000,2718000
a20,453,2718000,27180.0,453.0,A,1,2718000,2724000
a20,454,2724000,27240.0,454.0,A,1,2724000,2730000
a20,455,2730000,27300.0,455.0,A,1,2730000,2736000
a20,456,2736000,27360.0,456.0,A,1,2736000,2742000
a20,457,2742000,27420.0,457.0,A,1,2742000,2748000
a20,458,2748000,27480.0,458.0,A,1,2748000,2754000
a20,459,2754000,27540.0,459.0,A,1,2754000,2760000
a20,460,2760000,27600.0,460.0,A,1,2760000,2766000
a20,461,2766000,27660.0,461.0,A,1,2766000,2772000
a20,462,2772000,27720.0,462.0,A,1,2772000,2778000
a20,463,2778000,27780.0,463.0,A,1,2778000,2784000
a20,464,2784000,27840.0,464.0,A,1,2784000,2790000
a20,465,2790000,27900.0,465.0,A,1,2790000,2796000
a20,466,2796000,27960.0,466.0,A,1,2796000,2802000
a20,467,2802000,28020.0,467.0,A,1,2802000,2808000
a20,468,2808000,28080.0,468.0,A,1,2808000,2814000
a20,469,2814000,28140.0,469.0,A,1,2814000,2820000
a20,470,2820000,28200.0,470.0,A,1,2820000,2826000
a20,471,2826000,28260.0,471.0,A,1,2826000,2832000
a20,472,2832000,28320.0,472.0,A,1,2832000,2838000
a20,473,2838000,28380.0,473.0,A,1,2838000,2844000
a20,474,2844000,28440.0,474.0,A,1,2844000,2850000
a20,475,2850000,28500.0,475.0,A,1,2850000,2856000
a20,476,2856000,28560.0,476.0,A,1,2856000,2862000
a20,477,2862000,28620.0,477.0,A,1,2862000,2868000
a20,478,2868000,28680.0,478.0,A,1,2868000,2874000
a20,479,2874000,28740.0,479.0,A,1,2874000,2880000
a20,480,2880000,28800.0,480.0,A,1,2880000,2886000
a20,481,2886000,28860.0,481.0,A,1,2886000,2892000
a20,482,2892000,28920.0,482.0,A,1,2892000,2898000
a20,483,2898000,28980.0,483.0,A,1,2898000,2904000
a20,484,2904000,29040.0,484.0,A,1,2904000,2910000
a20,485,2910000,29100.0,485.0,A,1,2910000,2916000
a20,486,2916000,29160.0,486.0,A,1,2916000,2922000
a20,487,2922000,29220.0,487.0,A,1,2922000,2928000
a20,488,2928000,29280.0,488.0,A,1,2928000,2934000
a20,489,2934000,29340.0,489.0,A,1,2934000,2940000
a20,490,2940000,29400.0,490.0,A,1,2940000,2946000
a20,491,2946000,29460.0,491.0,A,1,2946000,2952000
a20,492,2952000,29520.0,492.0,A,1,2952000,2958000
a20,493,2958000,29580.0,493.0,N,0,2958000,2964000
a20,494,2964000,29640.0,494.0,N,0,2964000,2970000
a20,495,2970000,29700.0,495.0,N,0,2970000,2976000
a20,496,2976000,29760.0,496.0,N,0,2976000,2982000
a20,497,2982000,29820.0,497.0,A,1,2982000,2988000
a20,498,2988000,29880.0,498.0,A,1,2988000,2994000
a20,499,2994000,29940.0,499.0,A,1,2994000,3000000
a20,500,3000000,30000.0,500.0,A,1,3000000,3006000
a20,501,3006000,30060.0,501.0,A,1,3006000,3012000
a20,502,3012000,30120.0,502.0,A,1,3012000,3018000
a20,503,3018000,30180.0,503.0,A,1,3018000,3024000
a20,504,3024000,30240.0,504.0,N,0,3024000,3030000
a20,505,3030000,30300.0,505.0,N,0,3030000,3036000
a20,506,3036000,30360.0,506.0,N,0,3036000,3042000
a20,507,3042000,30420.0,507.0,N,0,3042000,3048000
a20,508,3048000,30480.0,508.0,N,0,3048000,3054000
a20,509,3054000,30540.0,509.0,N,0,3054000,3060000
b01,0,0,0.0,0.0,N,0,0,6000
b01,1,6000,60.0,1.0,N,0,6000,12000
b01,2,12000,120.0,2.0,N,0,12000,18000
b01,3,18000,180.0,3.0,N,0,18000,24000
b01,4,24000,240.0,4.0,N,0,24000,30000
b01,5,30000,300.0,5.0,A,1,30000,36000
b01,6,36000,360.0,6.0,N,0,36000,42000
b01,7,42000,420.0,7.0,N,0,42000,48000
b01,8,48000,480.0,8.0,N,0,48000,54000
b01,9,54000,540.0,9.0,N,0,54000,60000
b01,10,60000,600.0,10.0,N,0,60000,66000
b01,11,66000,660.0,11.0,N,0,66000,72000
b01,12,72000,720.0,12.0,N,0,72000,78000
b01,13,78000,780.0,13.0,N,0,78000,84000
b01,14,84000,840.0,14.0,N,0,84000,90000
b01,15,90000,900.0,15.0,N,0,90000,96000
b01,16,96000,960.0,16.0,N,0,96000,102000
b01,17,102000,1020.0,17.0,N,0,102000,108000
b01,18,108000,1080.0,18.0,N,0,108000,114000
b01,19,114000,1140.0,19.0,N,0,114000,120000
b01,20,120000,1200.0,20.0,N,0,120000,126000
b01,21,126000,1260.0,21.0,N,0,126000,132000
b01,22,132000,1320.0,22.0,N,0,132000,138000
b01,23,138000,1380.0,23.0,N,0,138000,144000
b01,24,144000,1440.0,24.0,N,0,144000,150000
b01,25,150000,1500.0,25.0,N,0,150000,156000
b01,26,156000,1560.0,26.0,N,0,156000,162000
b01,27,162000,1620.0,27.0,N,0,162000,168000
b01,28,168000,1680.0,28.0,N,0,168000,174000
b01,29,174000,1740.0,29.0,N,0,174000,180000
b01,30,180000,1800.0,30.0,N,0,180000,186000
b01,31,186000,1860.0,31.0,N,0,186000,192000
b01,32,192000,1920.0,32.0,N,0,192000,198000
b01,33,198000,1980.0,33.0,N,0,198000,204000
b01,34,204000,2040.0,34.0,N,0,204000,210000
b01,35,210000,2100.0,35.0,N,0,210000,216000
b01,36,216000,2160.0,36.0,N,0,216000,222000
b01,37,222000,2220.0,37.0,N,0,222000,228000
b01,38,228000,2280.0,38.0,N,0,228000,234000
b01,39,234000,2340.0,39.0,N,0,234000,240000
b01,40,240000,2400.0,40.0,N,0,240000,246000
b01,41,246000,2460.0,41.0,N,0,246000,252000
b01,42,252000,2520.0,42.0,N,0,252000,258000
b01,43,258000,2580.0,43.0,N,0,258000,264000
b01,44,264000,2640.0,44.0,N,0,264000,270000
b01,45,270000,2700.0,45.0,N,0,270000,276000
b01,46,276000,2760.0,46.0,N,0,276000,282000
b01,47,282000,2820.0,47.0,N,0,282000,288000
b01,48,288000,2880.0,48.0,N,0,288000,294000
b01,49,294000,2940.0,49.0,N,0,294000,300000
b01,50,300000,3000.0,50.0,N,0,300000,306000
b01,51,306000,3060.0,51.0,N,0,306000,312000
b01,52,312000,3120.0,52.0,N,0,312000,318000
b01,53,318000,3180.0,53.0,N,0,318000,324000
b01,54,324000,3240.0,54.0,N,0,324000,330000
b01,55,330000,3300.0,55.0,N,0,330000,336000
b01,56,336000,3360.0,56.0,N,0,336000,342000
b01,57,342000,3420.0,57.0,N,0,342000,348000
b01,58,348000,3480.0,58.0,N,0,348000,354000
b01,59,354000,3540.0,59.0,N,0,354000,360000
b01,60,360000,3600.0,60.0,N,0,360000,366000
b01,61,366000,3660.0,61.0,N,0,366000,372000
b01,62,372000,3720.0,62.0,N,0,372000,378000
b01,63,378000,3780.0,63.0,N,0,378000,384000
b01,64,384000,3840.0,64.0,N,0,384000,390000
b01,65,390000,3900.0,65.0,N,0,390000,396000
b01,66,396000,3960.0,66.0,N,0,396000,402000
b01,67,402000,4020.0,67.0,N,0,402000,408000
b01,68,408000,4080.0,68.0,N,0,408000,414000
b01,69,414000,4140.0,69.0,N,0,414000,420000
b01,70,420000,4200.0,70.0,N,0,420000,426000
b01,71,426000,4260.0,71.0,N,0,426000,432000
b01,72,432000,4320.0,72.0,N,0,432000,438000
b01,73,438000,4380.0,73.0,N,0,438000,444000
b01,74,444000,4440.0,74.0,N,0,444000,450000
b01,75,450000,4500.0,75.0,N,0,450000,456000
b01,76,456000,4560.0,76.0,N,0,456000,462000
b01,77,462000,4620.0,77.0,N,0,462000,468000
b01,78,468000,4680.0,78.0,N,0,468000,474000
b01,79,474000,4740.0,79.0,N,0,474000,480000
b01,80,480000,4800.0,80.0,N,0,480000,486000
b01,81,486000,4860.0,81.0,N,0,486000,492000
b01,82,492000,4920.0,82.0,N,0,492000,498000
b01,83,498000,4980.0,83.0,N,0,498000,504000
b01,84,504000,5040.0,84.0,N,0,504000,510000
b01,85,510000,5100.0,85.0,N,0,510000,516000
b01,86,516000,5160.0,86.0,N,0,516000,522000
b01,87,522000,5220.0,87.0,N,0,522000,528000
b01,88,528000,5280.0,88.0,N,0,528000,534000
b01,89,534000,5340.0,89.0,N,0,534000,540000
b01,90,540000,5400.0,90.0,N,0,540000,546000
b01,91,546000,5460.0,91.0,N,0,546000,552000
b01,92,552000,5520.0,92.0,N,0,552000,558000
b01,93,558000,5580.0,93.0,N,0,558000,564000
b01,94,564000,5640.0,94.0,N,0,564000,570000
b01,95,570000,5700.0,95.0,N,0,570000,576000
b01,96,576000,5760.0,96.0,N,0,576000,582000
b01,97,582000,5820.0,97.0,N,0,582000,588000
b01,98,588000,5880.0,98.0,N,0,588000,594000
b01,99,594000,5940.0,99.0,N,0,594000,600000
b01,100,600000,6000.0,100.0,N,0,600000,606000
b01,101,606000,6060.0,101.0,N,0,606000,612000
b01,102,612000,6120.0,102.0,N,0,612000,618000
b01,103,618000,6180.0,103.0,N,0,618000,624000
b01,104,624000,6240.0,104.0,N,0,624000,630000
b01,105,630000,6300.0,105.0,N,0,630000,636000
b01,106,636000,6360.0,106.0,N,0,636000,642000
b01,107,642000,6420.0,107.0,N,0,642000,648000
b01,108,648000,6480.0,108.0,N,0,648000,654000
b01,109,654000,6540.0,109.0,N,0,654000,660000
b01,110,660000,6600.0,110.0,N,0,660000,666000
b01,111,666000,6660.0,111.0,N,0,666000,672000
b01,112,672000,6720.0,112.0,N,0,672000,678000
b01,113,678000,6780.0,113.0,N,0,678000,684000
b01,114,684000,6840.0,114.0,N,0,684000,690000
b01,115,690000,6900.0,115.0,N,0,690000,696000
b01,116,696000,6960.0,116.0,N,0,696000,702000
b01,117,702000,7020.0,117.0,N,0,702000,708000
b01,118,708000,7080.0,118.0,N,0,708000,714000
b01,119,714000,7140.0,119.0,N,0,714000,720000
b01,120,720000,7200.0,120.0,N,0,720000,726000
b01,121,726000,7260.0,121.0,N,0,726000,732000
b01,122,732000,7320.0,122.0,N,0,732000,738000
b01,123,738000,7380.0,123.0,N,0,738000,744000
b01,124,744000,7440.0,124.0,N,0,744000,750000
b01,125,750000,7500.0,125.0,N,0,750000,756000
b01,126,756000,7560.0,126.0,N,0,756000,762000
b01,127,762000,7620.0,127.0,N,0,762000,768000
b01,128,768000,7680.0,128.0,N,0,768000,774000
b01,129,774000,7740.0,129.0,N,0,774000,780000
b01,130,780000,7800.0,130.0,N,0,780000,786000
b01,131,786000,7860.0,131.0,N,0,786000,792000
b01,132,792000,7920.0,132.0,N,0,792000,798000
b01,133,798000,7980.0,133.0,N,0,798000,804000
b01,134,804000,8040.0,134.0,N,0,804000,810000
b01,135,810000,8100.0,135.0,A,1,810000,816000
b01,136,816000,8160.0,136.0,N,0,816000,822000
b01,137,822000,8220.0,137.0,N,0,822000,828000
b01,138,828000,8280.0,138.0,N,0,828000,834000
b01,139,834000,8340.0,139.0,N,0,834000,840000
b01,140,840000,8400.0,140.0,N,0,840000,846000
b01,141,846000,8460.0,141.0,N,0,846000,852000
b01,142,852000,8520.0,142.0,N,0,852000,858000
b01,143,858000,8580.0,143.0,N,0,858000,864000
b01,144,864000,8640.0,144.0,N,0,864000,870000
b01,145,870000,8700.0,145.0,N,0,870000,876000
b01,146,876000,8760.0,146.0,N,0,876000,882000
b01,147,882000,8820.0,147.0,N,0,882000,888000
b01,148,888000,8880.0,148.0,N,0,888000,894000
b01,149,894000,8940.0,149.0,N,0,894000,900000
b01,150,900000,9000.0,150.0,N,0,900000,906000
b01,151,906000,9060.0,151.0,N,0,906000,912000
b01,152,912000,9120.0,152.0,N,0,912000,918000
b01,153,918000,9180.0,153.0,N,0,918000,924000
b01,154,924000,9240.0,154.0,N,0,924000,930000
b01,155,930000,9300.0,155.0,N,0,930000,936000
b01,156,936000,9360.0,156.0,N,0,936000,942000
b01,157,942000,9420.0,157.0,N,0,942000,948000
b01,158,948000,9480.0,158.0,N,0,948000,954000
b01,159,954000,9540.0,159.0,A,1,954000,960000
b01,160,960000,9600.0,160.0,A,1,960000,966000
b01,161,966000,9660.0,161.0,A,1,966000,972000
b01,162,972000,9720.0,162.0,A,1,972000,978000
b01,163,978000,9780.0,163.0,N,0,978000,984000
b01,164,984000,9840.0,164.0,N,0,984000,990000
b01,165,990000,9900.0,165.0,N,0,990000,996000
b01,166,996000,9960.0,166.0,N,0,996000,1002000
b01,167,1002000,10020.0,167.0,N,0,1002000,1008000
b01,168,1008000,10080.0,168.0,N,0,1008000,1014000
b01,169,1014000,10140.0,169.0,N,0,1014000,1020000
b01,170,1020000,10200.0,170.0,N,0,1020000,1026000
b01,171,1026000,10260.0,171.0,N,0,1026000,1032000
b01,172,1032000,10320.0,172.0,N,0,1032000,1038000
b01,173,1038000,10380.0,173.0,N,0,1038000,1044000
b01,174,1044000,10440.0,174.0,N,0,1044000,1050000
b01,175,1050000,10500.0,175.0,N,0,1050000,1056000
b01,176,1056000,10560.0,176.0,N,0,1056000,1062000
b01,177,1062000,10620.0,177.0,N,0,1062000,1068000
b01,178,1068000,10680.0,178.0,N,0,1068000,1074000
b01,179,1074000,10740.0,179.0,N,0,1074000,1080000
b01,180,1080000,10800.0,180.0,N,0,1080000,1086000
b01,181,1086000,10860.0,181.0,N,0,1086000,1092000
b01,182,1092000,10920.0,182.0,N,0,1092000,1098000
b01,183,1098000,10980.0,183.0,N,0,1098000,1104000
b01,184,1104000,11040.0,184.0,N,0,1104000,1110000
b01,185,1110000,11100.0,185.0,N,0,1110000,1116000
b01,186,1116000,11160.0,186.0,N,0,1116000,1122000
b01,187,1122000,11220.0,187.0,N,0,1122000,1128000
b01,188,1128000,11280.0,188.0,N,0,1128000,1134000
b01,189,1134000,11340.0,189.0,N,0,1134000,1140000
b01,190,1140000,11400.0,190.0,N,0,1140000,1146000
b01,191,1146000,11460.0,191.0,N,0,1146000,1152000
b01,192,1152000,11520.0,192.0,N,0,1152000,1158000
b01,193,1158000,11580.0,193.0,N,0,1158000,1164000
b01,194,1164000,11640.0,194.0,N,0,1164000,1170000
b01,195,1170000,11700.0,195.0,N,0,1170000,1176000
b01,196,1176000,11760.0,196.0,N,0,1176000,1182000
b01,197,1182000,11820.0,197.0,N,0,1182000,1188000
b01,198,1188000,11880.0,198.0,N,0,1188000,1194000
b01,199,1194000,11940.0,199.0,N,0,1194000,1200000
b01,200,1200000,12000.0,200.0,N,0,1200000,1206000
b01,201,1206000,12060.0,201.0,N,0,1206000,1212000
b01,202,1212000,12120.0,202.0,N,0,1212000,1218000
b01,203,1218000,12180.0,203.0,N,0,1218000,1224000
b01,204,1224000,12240.0,204.0,N,0,1224000,1230000
b01,205,1230000,12300.0,205.0,N,0,1230000,1236000
b01,206,1236000,12360.0,206.0,N,0,1236000,1242000
b01,207,1242000,12420.0,207.0,N,0,1242000,1248000
b01,208,1248000,12480.0,208.0,N,0,1248000,1254000
b01,209,1254000,12540.0,209.0,N,0,1254000,1260000
b01,210,1260000,12600.0,210.0,N,0,1260000,1266000
b01,211,1266000,12660.0,211.0,N,0,1266000,1272000
b01,212,1272000,12720.0,212.0,N,0,1272000,1278000
b01,213,1278000,12780.0,213.0,N,0,1278000,1284000
b01,214,1284000,12840.0,214.0,N,0,1284000,1290000
b01,215,1290000,12900.0,215.0,N,0,1290000,1296000
b01,216,1296000,12960.0,216.0,N,0,1296000,1302000
b01,217,1302000,13020.0,217.0,N,0,1302000,1308000
b01,218,1308000,13080.0,218.0,N,0,1308000,1314000
b01,219,1314000,13140.0,219.0,N,0,1314000,1320000
b01,220,1320000,13200.0,220.0,N,0,1320000,1326000
b01,221,1326000,13260.0,221.0,N,0,1326000,1332000
b01,222,1332000,13320.0,222.0,N,0,1332000,1338000
b01,223,1338000,13380.0,223.0,N,0,1338000,1344000
b01,224,1344000,13440.0,224.0,N,0,1344000,1350000
b01,225,1350000,13500.0,225.0,N,0,1350000,1356000
b01,226,1356000,13560.0,226.0,N,0,1356000,1362000
b01,227,1362000,13620.0,227.0,N,0,1362000,1368000
b01,228,1368000,13680.0,228.0,N,0,1368000,1374000
b01,229,1374000,13740.0,229.0,N,0,1374000,1380000
b01,230,1380000,13800.0,230.0,N,0,1380000,1386000
b01,231,1386000,13860.0,231.0,N,0,1386000,1392000
b01,232,1392000,13920.0,232.0,N,0,1392000,1398000
b01,233,1398000,13980.0,233.0,N,0,1398000,1404000
b01,234,1404000,14040.0,234.0,N,0,1404000,1410000
b01,235,1410000,14100.0,235.0,N,0,1410000,1416000
b01,236,1416000,14160.0,236.0,N,0,1416000,1422000
b01,237,1422000,14220.0,237.0,N,0,1422000,1428000
b01,238,1428000,14280.0,238.0,N,0,1428000,1434000
b01,239,1434000,14340.0,239.0,N,0,1434000,1440000
b01,240,1440000,14400.0,240.0,N,0,1440000,1446000
b01,241,1446000,14460.0,241.0,N,0,1446000,1452000
b01,242,1452000,14520.0,242.0,N,0,1452000,1458000
b01,243,1458000,14580.0,243.0,N,0,1458000,1464000
b01,244,1464000,14640.0,244.0,N,0,1464000,1470000
b01,245,1470000,14700.0,245.0,N,0,1470000,1476000
b01,246,1476000,14760.0,246.0,N,0,1476000,1482000
